Customer ID,Priority Level,Time of arrival,Number of people at arrival,Which 10 min interval in day,Which day in week,Time of start of service,Departure time,Wait time,
9960,0,15533.3,9,113,3,15545.4,15547,12.0945,
9961,0,15534.3,9,113,3,15540.2,15549,5.90895,
9962,1,15534.9,10,113,3,15539.1,15549.7,4.17925,
9963,1,15542.1,9,114,3,15542.7,15554.8,0.631212,
9964,1,15542.2,10,114,3,15548.7,15569,6.44492,
9965,1,15542.9,11,114,3,15543,15547.6,0.0639446,
9966,1,15543.8,10,114,3,15546.2,15546.3,2.37708,
9967,1,15546.8,10,114,3,15568.8,15570.3,22.014,
9968,1,15548,9,114,3,15550.4,15567.5,2.37708,
9969,1,15548.5,9,114,3,15558.3,15559.4,9.75702,
9970,1,15549.3,9,114,3,15551.1,15552.6,1.82108,
9971,0,15551.9,9,115,3,15560,15566.8,8.13854,
9972,1,15554.5,7,115,3,15556.8,15561,2.31052,
9973,1,15555.6,7,115,3,15560.6,15576.3,4.9763,
9974,1,15556.5,8,115,3,15562.5,15565.7,5.9614,
9975,0,15557.2,9,115,3,15558,15558.1,0.817646,
9976,1,15558.9,9,115,3,15562.2,15562.7,3.28078,
9977,1,15559.3,10,115,3,15560.7,15564.6,1.44102,
9978,1,15562.9,8,116,3,15578.8,15594.2,15.8606,
9979,1,15564.3,9,116,3,15571.6,15581.1,7.28678,
9980,1,15566.7,8,116,3,15569.7,15570.6,3.01736,
9981,0,15567.4,8,116,3,15567.5,15571.6,0.0723601,
9982,0,15569.3,7,116,3,15579.5,15587.6,10.2772,
9983,1,15570.2,8,117,3,15570.6,15582.8,0.401062,
9984,1,15572.9,6,117,3,15586.9,15587.9,13.914,
9985,1,15574.2,7,117,3,15575.5,15587.7,1.28882,
9986,1,15578,7,117,3,15579.7,15583.6,1.76976,
9987,0,15579.7,8,117,3,15589.3,15594,9.62076,
9988,1,15580.4,9,118,3,15588.2,15595.4,7.83368,
9989,1,15582,9,118,3,15588.5,15595.3,6.44492,
9990,1,15582.4,10,118,3,15582.9,15596.4,0.511698,
9991,1,15582.6,11,118,3,15584,15586.5,1.48074,
9992,1,15583.1,11,118,3,15585.9,15587.5,2.75955,
9994,1,15583.4,13,118,3,15594,15594.4,10.6146,
9995,1,15585.2,13,118,3,15586.2,15599,1.04956,
9996,1,15586.6,13,118,3,15587.1,15589.5,0.455702,
9999,1,15597.2,5,119,3,15598.9,15601.7,1.66083,
9993,0,15583.3,12,118,3,15610.9,15637.6,27.6161,
9997,1,15592.6,9,119,3,15603.4,15603.8,10.8645,
9998,0,15595.8,5,119,3,15597.8,15606.8,1.94888,
10000,1,15599.3,5,119,3,15600,15609.8,0.656815,
10001,1,15600.5,6,120,3,15619,15629.7,18.5425,
10002,1,15600.8,7,120,3,15602.7,15606.8,1.93153,
10003,1,15601.7,7,120,3,15602.9,15607.2,1.15074,
10004,1,15602.2,8,120,3,15605.3,15609,3.13954,
10005,1,15602.2,9,120,3,15603.1,15608.8,0.865492,
10006,1,15602.8,10,120,3,15618.7,15620.2,15.8606,
10007,0,15604,10,120,3,15616.8,15621.1,12.7516,
10008,0,15604.1,11,120,3,15608.1,15608.6,4.04741,
10009,0,15606.4,12,120,3,15611.2,15619.2,4.78977,
10010,1,15607,11,120,3,15611.6,15613.9,4.62484,
10011,1,15613.7,7,121,3,15613.8,15613.9,0.0452069,
10012,1,15614.2,6,121,3,15618.4,15641.4,4.21722,
10013,1,15615.4,7,121,3,15622.5,15624.9,7.13808,
10014,0,15619.2,7,121,3,15621.5,15628.5,2.26012,
10015,1,15622.2,6,122,3,15635.6,15636.8,13.3349,
10016,0,15624.1,7,122,3,15625.9,15626.2,1.76044,
10017,1,15624.3,8,122,3,15631.1,15633.9,6.79494,
10018,1,15625.6,8,122,3,15630.6,15634.8,4.9763,
10019,1,15627.2,8,122,3,15646.4,15646.7,19.1978,
10020,1,15627.6,9,122,3,15635,15644,7.39012,
10021,1,15628.8,9,122,3,15632.1,15638.4,3.31832,
10022,1,15631.3,9,123,3,15634.3,15634.7,2.99645,
10023,1,15632.4,10,123,3,15639.2,15649.3,6.85157,
10024,1,15633.1,11,123,3,15633.1,15633.8,0.0254171,
10025,0,15635.7,8,123,3,15643,15644.3,7.34605,
10026,1,15636.8,8,123,3,15642,15647.7,5.22132,
10027,1,15638,8,123,3,15638.8,15639.8,0.823616,
10028,1,15641.7,6,124,3,15652.2,15656.1,10.518,
10029,1,15645,5,124,3,15646.5,15653.9,1.51118,
10030,1,15647.4,5,124,3,15649.2,15649.4,1.76976,
10031,1,15648,5,124,3,15649.3,15661.2,1.31237,
10032,1,15649,6,124,3,15653.9,15654.7,4.92527,
10033,1,15649.9,5,124,3,15668.1,15668.5,18.158,
10034,1,15650.9,6,125,3,15652.2,15665.1,1.28882,
10035,1,15653,7,125,3,15662.9,15672.8,9.86657,
10036,1,15653.3,8,125,3,15653.3,15658.6,0.0120962,
10037,1,15654.3,8,125,3,15665.2,15676.2,10.9393,
10038,1,15656.4,7,125,3,15658.4,15664.1,2.00207,
10039,1,15657.7,8,125,3,15662.3,15669.6,4.66071,
10040,1,15658.7,8,125,3,15661.8,15665,3.09083,
10041,1,15658.9,9,125,3,15659.6,15663.3,0.718424,
10042,0,15660.5,10,126,3,15663.5,15671.4,2.94424,
10043,1,15661,11,126,3,15661.4,15662.2,0.343878,
10044,1,15661.3,11,126,3,15662.3,15664.5,1.01189,
10045,1,15662,12,126,3,15666,15684.6,4.03572,
10046,0,15664.7,9,126,3,15668.7,15678.4,4.0362,
10047,0,15664.7,10,126,3,15672.7,15685,7.97653,
10048,0,15665.2,9,126,3,15669.9,15677,4.70207,
10049,0,15666.8,10,126,3,15667,15674,0.167629,
10050,1,15667,11,126,3,15671.7,15680.9,4.69947,
10051,1,15667.5,12,126,3,15674.4,15676.3,6.9022,
10052,1,15667.7,13,126,3,15671.5,15673.8,3.83605,
10053,1,15669.7,12,126,3,15670.8,15671.5,1.04265,
10054,1,15670.3,13,127,3,15673.9,15681.4,3.66987,
10055,0,15670.7,14,127,3,15671.1,15678.4,0.316025,
10056,1,15672.2,13,127,3,15672.9,15695.7,0.767066,
10057,1,15673.4,13,127,3,15675.9,15682.1,2.48402,
10058,1,15673.9,13,127,3,15676.9,15683.7,3.01736,
10059,1,15676,13,127,3,15676.9,15686.3,0.916233,
10060,1,15677.4,11,127,3,15681.8,15682.1,4.39633,
10061,0,15677.9,12,127,3,15680.5,15682.8,2.52249,
10062,1,15681.2,10,128,3,15701.5,15706.2,20.297,
10063,1,15683.4,7,128,3,15684.2,15692.3,0.774107,
10064,1,15687.3,4,128,3,15696.6,15709,9.2232,
10065,1,15691.3,5,129,3,15699.4,15700,8.1302,
10066,1,15692.1,6,129,3,15695.9,15701.5,3.74613,
10067,1,15695.3,6,129,3,15701.4,15703.4,6.17471,
10068,1,15696,6,129,3,15701.6,15702.5,5.6704,
10069,0,15699.6,7,129,3,15700.7,15701.4,1.12547,
10070,1,15700.7,7,130,3,15717.5,15722.7,16.8051,
10071,0,15701.2,8,130,3,15703.4,15708.6,2.24277,
10072,1,15701.5,7,130,3,15702.9,15717.3,1.41796,
10073,1,15706.1,6,130,3,15708.1,15713.7,1.97486,
10074,1,15708.3,6,130,3,15708.4,15709.8,0.11543,
10075,0,15713.5,4,131,3,15719.3,15722.9,5.80246,
10076,1,15713.9,4,131,3,15716,15722.5,2.07551,
10077,0,15713.9,5,131,3,15716.5,15735.5,2.61459,
10078,1,15714.5,6,131,3,15730.3,15730.7,15.7823,
10079,1,15715.1,7,131,3,15718.7,15719.4,3.60495,
10080,1,15715.7,8,131,3,15726.3,15727,10.6146,
10081,1,15716.6,9,131,3,15733.5,15747.7,16.8819,
10082,0,15721.8,8,132,3,15723.1,15723.6,1.34528,
10083,1,15722.6,8,132,3,15731.8,15736.1,9.1928,
10084,1,15724.5,6,132,3,15725.3,15726.3,0.744937,
10085,1,15728.7,5,132,3,15732.1,15738,3.4083,
10086,1,15728.8,6,132,3,15737.2,15749.2,8.38707,
10087,1,15728.9,7,132,3,15730.8,15730.8,1.93153,
10088,0,15730.5,8,133,3,15738.8,15747,8.33807,
10089,0,15732.4,7,133,3,15735.4,15738.1,3.04789,
10090,1,15736,7,133,3,15737.9,15740.2,1.94008,
10091,1,15736.1,7,133,3,15744.6,15744.9,8.51377,
10092,1,15736.9,8,133,3,15739.5,15739.7,2.58196,
10093,1,15737.3,9,133,3,15737.4,15756.4,0.145004,
10094,1,15737.4,10,133,3,15740,15742.2,2.61881,
10095,0,15746.3,5,134,3,15753,15754,6.72778,
10096,1,15747.9,4,134,3,15749.7,15757.9,1.73802,
10097,0,15749.7,4,134,3,15781.4,15790.1,31.7554,
10098,0,15750.2,5,135,3,15753.4,15758.5,3.2149,
10099,1,15750.4,6,135,3,15753.1,15753.3,2.675,
10100,1,15753.2,7,135,3,15778,15787.4,24.7869,
10101,1,15754.5,6,135,3,15759,15771.3,4.48353,
10102,1,15754.8,7,135,3,15755.4,15759.4,0.670686,
10103,1,15755.6,8,135,3,15755.9,15766.6,0.223475,
10104,1,15756.9,8,135,3,15776.7,15792,19.81,
10105,1,15757.2,9,135,3,15764.6,15772.4,7.34492,
10106,1,15758.1,9,135,3,15758.8,15761.5,0.725049,
10107,1,15758.8,9,135,3,15763.9,15764.1,5.15351,
10108,1,15759.4,9,135,3,15761.6,15766.5,2.20156,
10109,0,15761.3,10,136,3,15762.8,15763.2,1.47389,
10110,1,15765.9,8,136,3,15771.8,15777.5,5.80688,
10111,0,15766.3,9,136,3,15766.4,15774.9,0.0723601,
10112,1,15769.4,8,136,3,15771.3,15771.9,1.87239,
10113,0,15769.7,9,136,3,15779.6,15785.4,9.89573,
10114,0,15770.5,10,137,3,15777,15789.3,6.46199,
10115,1,15772.7,8,137,3,15774.6,15777,1.91384,
10116,0,15773,9,137,3,15773.1,15777,0.109236,
10117,1,15774.5,10,137,3,15778.9,15782.1,4.42401,
10118,1,15775.6,10,137,3,15776.7,15779.1,1.01913,
10119,1,15777.3,9,137,3,15777.4,15786.3,0.038911,
10120,1,15778.7,9,137,3,15783.4,15788.2,4.71327,
10121,1,15783.2,8,138,3,15792.7,15795.2,9.49502,
10122,0,15785.1,9,138,3,15785.3,15793.4,0.1459,
10123,1,15785.6,9,138,3,15788.4,15788.5,2.73038,
10124,1,15787.5,8,138,3,15790.8,15793,3.29951,
10125,1,15788.9,7,138,3,15794.2,15827.1,5.35079,
10126,1,15788.9,8,138,3,15791.2,15791.7,2.25563,
10127,0,15793.1,4,139,3,15802.2,15821.7,9.05769,
10128,1,15793.1,5,139,3,15796.1,15797.1,2.96876,
10129,1,15793.7,5,139,3,15798.4,15798.7,4.76404,
10130,1,15795.4,5,139,3,15796.3,15800,0.901544,
10131,1,15796.1,6,139,3,15803.9,15804.3,7.86126,
10132,0,15796.2,7,139,3,15798,15800.7,1.83213,
10133,1,15799.9,6,139,3,15800,15818.1,0.138655,
10134,1,15801,5,140,3,15803.1,15812.2,2.12362,
10135,0,15801,6,140,3,15802.7,15809.6,1.67599,
10136,1,15802,7,140,3,15802.9,15818.6,0.966889,
10137,1,15802.5,8,140,3,15819.1,15819.9,16.5483,
10138,1,15802.9,9,140,3,15804.7,15806.6,1.84101,
10139,1,15802.9,10,140,3,15812.5,15816.1,9.58308,
10140,0,15806.3,10,140,3,15807.3,15812.3,1.02853,
10141,1,15807.5,10,140,3,15824.1,15827.7,16.6345,
10142,1,15808.6,11,140,3,15811.8,15813.1,3.18055,
10143,1,15809.9,11,140,3,15812.2,15832.4,2.31052,
10144,0,15810,12,141,3,15815.5,15815.6,5.51316,
10145,1,15812.6,11,141,3,15813.3,15821.5,0.644682,
10146,1,15814.4,11,141,3,15817.7,15824.4,3.23502,
10147,0,15815.3,12,141,3,15816.1,15818.9,0.832786,
10148,1,15816.8,11,141,3,15839.4,15841.1,22.6589,
10149,1,15820.6,8,142,3,15830.3,15837,9.63913,
10150,1,15821.1,9,142,3,15837.6,15841.8,16.462,
10151,1,15821.9,8,142,3,15824.4,15838.9,2.5336,
10152,0,15822.1,9,142,3,15823.2,15827.6,1.10098,
10153,0,15825.1,9,142,3,15828.7,15838.2,3.58358,
10154,1,15827.8,7,142,3,15841.2,15841.9,13.3879,
10155,1,15828.4,8,142,3,15833.5,15864.3,5.08807,
10156,1,15834.3,8,143,3,15836.7,15838.2,2.34783,
10157,1,15834.6,9,143,3,15837.7,15838,3.09083,
10158,1,15836.4,10,143,3,15836.9,15842.8,0.524915,
10159,1,15839.5,6,143,3,15848.6,15856.2,9.13722,
10160,0,15839.8,7,143,3,15864,15865.2,24.1627,
10161,1,15840.9,8,0,4,15841.6,15842.9,0.718424,
10162,1,15843.4,4,0,4,15860.7,15894.9,17.2173,
10163,0,15843.6,5,0,4,15845.4,15850.1,1.81416,
10164,1,15851,5,1,4,15852,15854.8,0.988796,
10165,1,15852.8,6,1,4,15878.3,15878.9,25.4537,
10166,1,15853.6,7,1,4,15861.6,15883.1,8.01042,
10167,0,15854.6,8,1,4,15861.1,15867.6,6.53353,
10168,1,15854.7,9,1,4,15855.1,15863.5,0.395383,
10169,0,15854.8,9,1,4,15857.5,15857.9,2.69885,
10170,1,15856.4,9,1,4,15868.5,15874.2,12.0412,
10171,1,15856.7,10,1,4,15860.1,15862.1,3.4083,
10172,0,15859.9,10,1,4,15875.1,15876.5,15.2042,
10173,1,15861.5,11,2,4,15861.9,15870.5,0.36309,
10174,0,15862.4,11,2,4,15863.6,15863.7,1.21076,
10175,1,15863.7,11,2,4,15878,15910.8,14.2844,
10176,1,15863.8,11,2,4,15865.2,15866.1,1.43387,
10177,0,15868.9,8,2,4,15877.1,15882.3,8.16483,
10178,1,15869.2,9,2,4,15876.5,15877,7.26745,
10179,1,15870.6,9,3,4,15872.1,15874.6,1.47034,
10180,1,15870.8,10,3,4,15874.8,15876.6,3.95005,
10181,1,15871.4,11,3,4,15883.1,15885.9,11.6236,
10182,1,15872.6,12,3,4,15876.7,15879.7,4.05869,
10183,1,15874.2,13,3,4,15874.9,15879.2,0.73069,
10184,1,15875.2,12,3,4,15880.4,15888,5.17797,
10185,0,15876.5,12,3,4,15882.2,15886.5,5.67207,
10186,1,15879.2,9,3,4,15880.1,15880.3,0.946034,
10187,1,15879.5,10,3,4,15894.3,15899,14.8,
10188,1,15879.5,11,3,4,15881.5,15890.5,2.00207,
10189,1,15880.8,10,4,4,15884.5,15893.1,3.69063,
10190,1,15881.3,11,4,4,15883.9,15890.2,2.52321,
10191,1,15881.9,12,4,4,15884.3,15900.8,2.3576,
10192,0,15882.1,13,4,4,15887.2,15888.1,5.14643,
10193,0,15884.7,12,4,4,15893,15899.4,8.28411,
10194,1,15885.2,13,4,4,15892.4,15900.6,7.19388,
10195,0,15886.2,13,4,4,15886.7,15928.3,0.502751,
10196,1,15886.6,13,4,4,15908.7,15923.6,22.014,
10197,0,15887.6,14,4,4,15922.4,15926.6,34.7755,
10198,1,15888,14,4,4,15889,15890,1.07245,
10199,0,15888.2,14,4,4,15899,15908,10.8489,
10200,1,15889,15,4,4,15892.4,15898.2,3.44029,
10201,0,15890.1,15,5,4,15893.2,15903.1,3.08776,
10202,1,15890.2,15,5,4,15891.6,15904.2,1.38228,
10203,1,15894.8,14,5,4,15906.8,15908.6,12.0887,
10204,1,15900.8,9,6,4,15908.4,15908.9,7.55073,
10205,1,15901,10,6,4,15902.7,15917.4,1.71401,
10206,1,15901.6,11,6,4,15920.4,15930.3,18.78,
10207,1,15901.7,12,6,4,15902.7,15909.8,0.996542,
10208,1,15902.4,13,6,4,15905,15906,2.61881,
10209,0,15902.6,14,6,4,15910.1,15911.1,7.42141,
10210,1,15902.8,15,6,4,15913.8,15927.9,10.9393,
10211,1,15904.3,14,6,4,15906.6,15912.2,2.26492,
10212,1,15904.8,15,6,4,15920.8,15949.5,15.9424,
10213,0,15905,16,6,4,15914,15921.7,8.93843,
10214,0,15905.8,17,6,4,15923.8,15926.9,17.9796,
10215,0,15907.9,17,6,4,15913.3,15915.7,5.35944,
10216,1,15909.8,14,6,4,15910.9,15939.6,1.14339,
10217,0,15910.1,15,7,4,15913.5,15918.8,3.30983,
10218,1,15910.3,16,7,4,15919.3,15927,9.00602,
10219,1,15910.8,17,7,4,15912.3,15914.7,1.56983,
10220,1,15911.1,17,7,4,15924.1,15944.9,13.0217,
10221,1,15912,17,7,4,15912.6,15913.4,0.573914,
10222,0,15915.1,15,7,4,15921.9,15924.5,6.81688,
10223,1,15916.9,15,7,4,15922.3,15923.3,5.36844,
10224,1,15920.5,14,8,4,15949.5,15951.9,29.0006,
10225,0,15930.2,6,9,4,15930.7,15938.7,0.472836,
10226,1,15932.1,6,9,4,15946.3,15959,14.2288,
10227,1,15933.9,7,9,4,15937.3,15940,3.39534,
10228,1,15935.7,8,9,4,15937.5,15952.6,1.81106,
10229,0,15935.8,9,9,4,15937.4,15938.9,1.68536,
10230,1,15938.3,10,9,4,15939.9,15950.1,1.61913,
10231,1,15941,7,10,4,15945,15951.7,4.03572,
10232,1,15941.1,8,10,4,15942.7,15946,1.56983,
10233,1,15950.1,6,11,4,15956.3,15969.2,6.27646,
10234,1,15951.7,6,11,4,15952.1,15959.2,0.381448,
10235,0,15952.6,5,11,4,15958.7,15990.4,6.15714,
10236,1,15952.9,5,11,4,15965,15968,12.1316,
10237,0,15953.5,6,11,4,15965.4,15977.5,11.9348,
10238,1,15954.7,7,11,4,15957.5,15960.3,2.85439,
10239,1,15956.4,8,11,4,15959.4,15963.2,2.99645,
10240,1,15958.8,9,11,4,15964.3,15964.3,5.54781,
10241,1,15958.9,10,11,4,15969.1,15982.8,10.2546,
10242,1,15963.2,8,12,4,15967.8,15968.4,4.66071,
10243,1,15963.9,8,12,4,15966.9,15979.8,2.93711,
10244,1,15964.2,9,12,4,15965.7,15967.2,1.48074,
